V4	Fisher_dis2_11_r1_pr_counts	Fisher_dis2_11_r1gb_counts	Fisher_dis2_11_r1term_counts	Fisher_dis2_11_r1pr_map	Fisher_dis2_11_r1gb_map	Fisher_dis2_11_r1term_map	Fisher_dis2_11_r1pr_density	Fisher_dis2_11_r1pr_densityRPKM	Fisher_dis2_11_r1gb_density	Fisher_dis2_11_r1gb_densityRPKM	Fisher_dis2_11_r1pause_index_CI_low	Fisher_dis2_11_r1pause_index_CI_high	Fisher_dis2_11_r1pause_index_scaled	Fisher_dis2_11_r1pause_index_CI_low_scaled	Fisher_dis2_11_r1pause_index_CI_high_scaled	Fisher_dis2_11_r1_ExpPR	Fisher_dis2_11_r1_ExpGB	Fisher_dis2_11_r1Fexact_Pval
SPAC11H11.02c	2	144	6	100	2839	300	0.02	5.19079412661645	0.0507220852412821	13.1643951080093	0.00238191522295311	0.0567291238672566	0.394305555555556	0.0676225731796389	1.61053982659141	4	98	1
SPAC11H11.03c	25	55	3	100	1081	300	0.25	64.8849265827056	0.0508788159111933	13.2050729400511	0.27561566183945	0.745645477979516	4.91363636363636	2.97940530448446	8.06042761695857	6	119	0.000199778062582906
SPAC11H11.04	0	11	14	100	1498	300	0	0	0.00734312416555407	1.90583228947867	0.00843437698064696	0.473726222726494	0	0.126346967170091	7.09641881644288	0	100	1
SPAC11H11.05c	1	2	7	100	59	300	0.01	2.59539706330822	0.0338983050847458	8.79795614680754	0.0179700152612445	6.97865092307548	0.295	0.0106023090041343	4.11740404461453	3	98	1
SPAC11H11.06	39	950	130	100	1533	300	0.39	101.220485469021	0.619699934768428	160.836739083028	0.0293881802108013	0.0571149240883689	0.629336842105263	0.450520802631584	0.875571786274695	53	86	1
SPAC1250.01	14	790	91	100	3829	300	0.14	36.3355588863151	0.206320188038652	53.5482810136719	0.0100351483210839	0.0306996852171648	0.678556962025316	0.384245829214302	1.17549094696524	19	95	1
SPAC1250.02	7	145	29	100	718	300	0.07	18.1677794431576	0.201949860724234	52.4140075459182	0.0207503316855103	0.106467718763015	0.346620689655172	0.148987381501964	0.764438220718449	17	90	1
SPAC1250.03	10	186	39	100	937	300	0.1	25.9539706330822	0.198505869797225	51.5201551521163	0.0268361143899696	0.10439840896546	0.503763440860215	0.251454391834015	0.978213092006358	18	92	1
SPAC1250.04c	0	21	18	100	574	300	0	0	0.0365853658536585	9.49535510966423	0.00437456871201282	0.238242196120647	0	0.0251100244069536	1.36751020573252	3	97	1
SPAC1250.05	44	194	476	100	605	300	0.44	114.197470785562	0.320661157024793	83.2243025259166	0.161228381120683	0.318108048059812	1.37216494845361	0.975431705780132	1.92455369076186	34	110	1
SPAC1250.07	29	8	23	100	38	300	0.29	75.2665148359385	0.210526315789474	54.63993817491	1.58636704404833	8.59307721534477	1.3775	0.602819476738367	3.26536934183101	22	107	1
SPAC1296.01c	6	282	17	100	2107	300	0.06	15.5723823798493	0.133839582344566	34.7366858971485	0.00856956150597013	0.0493355453737568	0.448297872340426	0.180560660930791	1.03949994102506	12	94	1
SPAC1296.02	12	162	59	100	937	300	0.12	31.1447647596987	0.172892209178228	44.8723931970045	0.0392492972692006	0.136556388765913	0.694074074074074	0.367765915412409	1.27953336273661	16	96	1
SPAC1296.03c	6	54	24	100	1536	300	0.06	15.5723823798493	0.03515625	9.12444280069297	0.0430914693356929	0.268551717311474	1.70666666666667	0.661884968996244	4.12495437790424	3	103	1
SPAC1296.04	3	147	41	100	1425	300	0.03	7.78619118992467	0.103157894736842	26.7735697057059	0.00520639292343021	0.065978779843938	0.290816326530612	0.0741910991588805	0.940197612776117	9	94	1
SPAC1296.05c	1	27	10	100	846	300	0.01	2.59539706330822	0.0319148936170213	8.28318211694114	0.00187061064467936	0.253746874604382	0.313333333333333	0.0158253660539874	2.14669855915308	3	98	1
SPAC1296.06	19	273	62	100	1968	300	0.19	49.3125442028562	0.138719512195122	36.0032214574769	0.0424202921392161	0.112847096772881	1.36967032967033	0.834831349299773	2.22083086449031	14	105	1
SPAC12B10.01c	24	1343	77	100	5138	300	0.24	62.2895295193974	0.261385753211366	67.8399816275388	0.011665860053378	0.0271424110407303	0.918183172002978	0.599391889542562	1.39457707927272	25	99	1
SPAC12B10.02c	14	81	60	100	489	300	0.14	36.3355588863151	0.165644171779141	42.9912396989706	0.093840405716868	0.312860403190016	0.845185185185185	0.458879583955485	1.52988737159918	16	98	1
SPAC12B10.03	11	270	100	100	2213	300	0.11	28.5493676963905	0.122006326253954	31.6654860864537	0.0211521170025592	0.0763595260722494	0.901592592592593	0.468096349266636	1.68983631197888	12	99	1
SPAC12B10.04	61	134	66	100	1314	300	0.61	158.319220861802	0.101978691019787	26.4675195192772	0.332479648374268	0.622416906791141	5.98164179104478	4.36878257963789	8.1785581552356	14	147	1.1107813110025e-15
SPAC12B10.05	31	177	33	100	1942	300	0.31	80.4573089625549	0.0911431513903193	23.6552667459091	0.117291129998753	0.260157271217274	3.40124293785311	2.27779374457579	5.05225420703945	10	121	0.00207919948955572
SPAC12B10.06c	1	39	59	100	498	300	0.01	2.59539706330822	0.0783132530120482	20.3253986885584	0.00130809652203615	0.172803354535776	0.127692307692308	0.00651432067974002	0.860560705588167	7	94	1
SPAC12B10.07	21	387	39	100	1782	300	0.21	54.5033383294727	0.217171717171717	56.3646836981079	0.0340507019050294	0.0855951071028944	0.966976744186047	0.606783507947623	1.52530480857358	21	100	1
SPAC12B10.08c	14	112	63	100	2191	300	0.14	36.3355588863151	0.0511182108626198	13.2672054354414	0.0687308000163551	0.223281004393344	2.73875	1.50589182835834	4.89208680625817	5	109	1
SPAC12B10.09	5	60	31	100	1167	300	0.05	12.9769853165411	0.051413881748072	13.3439437702222	0.0295113892981756	0.215811341251194	0.9725	0.34439791310971	2.51851835240143	5	100	1
SPAC12B10.10	12	61	11	100	1169	300	0.12	31.1447647596987	0.0521813515825492	13.5431326656802	0.100619410016023	0.376435776037284	2.29967213114754	1.17624090308731	4.40053422187585	5	107	1
SPAC12B10.11	1	215	17	100	1512	300	0.01	2.59539706330822	0.142195767195767	36.9054476594754	0.00024177316066714	0.0304121704677968	0.0703255813953488	0.00365561018928716	0.459832017473088	12	89	1
SPAC12B10.12c	5	295	66	100	2295	300	0.05	12.9769853165411	0.128540305010893	33.3613130142016	0.00618995510701725	0.0424161871996649	0.388983050847458	0.142059469706046	0.97345149623231	11	94	1
SPAC12B10.13	9	142	22	100	952	300	0.09	23.358573569774	0.149159663865546	38.712855356068	0.0302522769980047	0.128043687637326	0.603380281690141	0.288001677021005	1.21897590630734	14	95	1
SPAC12B10.14c	1	636	52	100	2206	300	0.01	2.59539706330822	0.2883046237534	74.8264973827756	8.19590164597291e-05	0.0102354333533874	0.034685534591195	0.00180801590310162	0.225793659775725	22	79	1
SPAC12B10.15c	20	21	19	100	251	300	0.2	51.9079412661645	0.0836653386454183	21.7144774221007	0.495916257290523	1.82761539873639	2.39047619047619	1.24474980579921	4.58731465082833	9	111	1
SPAC12B10.16c	2	139	49	100	1872	300	0.02	5.19079412661645	0.0742521367521368	19.2713777670856	0.0024667192416222	0.0587963668883662	0.269352517985611	0.0461769842031675	1.10066798815022	7	95	1
SPAC12G12.01c	8	456	30	100	3100	300	0.08	20.7631765064658	0.147096774193548	38.1774535764048	0.00810383133176285	0.0363264962073482	0.543859649122807	0.251218771284648	1.12612138242779	13	95	1
SPAC12G12.02	0	301	106	100	2301	300	0	0	0.130812690134724	33.9510871819111	0.00030218423170237	0.0159591374108291	0	0.00695325917147154	0.367219751823179	11	89	1
SPAC12G12.03	29	1586	295	100	2891	300	0.29	75.2665148359385	0.548599100657212	142.383249477926	0.0124291135294065	0.0267278822624858	0.528619167717528	0.359325672135143	0.772703076208466	45	84	1
SPAC12G12.04	61	3679	406	100	2131	300	0.61	158.319220861802	1.72641952135148	448.074415575361	0.0127623453887018	0.021496197017098	0.353332427290024	0.271965580233235	0.458083958434359	101	60	1
SPAC12G12.05c	78	122	3	100	1251	300	0.78	202.440970938041	0.0975219824140687	25.310826676547	0.47646664750818	0.857322102059463	7.99819672131148	5.96059776032733	10.7250994967639	15	163	4.40018351315353e-25
SPAC12G12.06c	33	338	279	100	1638	300	0.33	85.6481030891714	0.206349206349206	53.5558124174713	0.0671184948623022	0.141307050162587	1.59923076923077	1.09940094584451	2.31460948166317	22	111	1
SPAC12G12.07c	12	232	95	100	1327	300	0.12	31.1447647596987	0.174830444611907	45.3754422522613	0.0275899949221763	0.094691226315334	0.686379310344828	0.36611923261728	1.25655257320448	16	96	1
SPAC12G12.08	1	125	11	100	1186	300	0.01	2.59539706330822	0.10539629005059	27.3545221680884	0.000414597968080589	0.0525615288383548	0.09488	0.00491713190143579	0.623379732022888	9	92	1
SPAC12G12.09	4	312	30	100	2798	300	0.04	10.3815882532329	0.111508220157255	28.9408107130867	0.0040791971800576	0.0355288177618127	0.358717948717949	0.114135937098012	0.994096320975519	10	94	1
SPAC12G12.10	12	314	178	100	1189	300	0.12	31.1447647596987	0.264087468460891	68.5411840099901	0.0204679302201094	0.0696666040089386	0.454394904458599	0.243363690317101	0.828335921666281	23	89	1
SPAC12G12.11c	1	116	23	100	1362	300	0.01	2.59539706330822	0.0851688693098385	22.1047033292037	0.000446515916017513	0.0566901874916292	0.117413793103448	0.00608154677615853	0.77212035363599	7	94	1
SPAC12G12.12	1	154	56	100	1209	300	0.01	2.59539706330822	0.12737799834574	33.0596482836614	0.000336980675467706	0.0425712101807461	0.0785064935064935	0.00407409636640457	0.514685931085221	11	90	1
SPAC12G12.13c	18	648	51	100	2129	300	0.18	46.717147139548	0.304368248003758	78.9956457033221	0.0168583156861346	0.0451746720688702	0.591388888888889	0.358913540957806	0.961768768346246	27	91	1
SPAC12G12.14c	5	195	79	100	1844	300	0.05	12.9769853165411	0.105748373101952	27.4459016998429	0.00932599591159969	0.0644590367465795	0.472820512820513	0.171971364609898	1.18862463760693	10	95	1
SPAC12G12.15	23	368	107	100	1759	300	0.23	59.6941324560891	0.209209778283115	54.2982444171362	0.0400190043774806	0.0967474739464585	1.099375	0.703934286999884	1.7017880667182	21	102	1
SPAC12G12.16c	28	91	57	100	1991	300	0.28	72.6711177726302	0.0457056755399297	11.8624376072852	0.196868084193722	0.478307556206802	6.12615384615385	3.91964355629701	9.52310344407743	5	123	1.50360940361027e-07
SPAC12G12.17	1	28	26	100	508	300	0.01	2.59539706330822	0.0551181102362205	14.3053381442186	0.00180589559329714	0.244217113716604	0.181428571428571	0.00917394961394947	1.24062293768035	5	96	1
SPAC1327.01c	116	1350	211	100	3188	300	1.16	301.066059343754	0.423462986198243	109.905459079865	0.0707441730343723	0.104286169586764	2.73931851851852	2.25532423633579	3.32464308642604	64	152	4.95634382661827e-09
SPAC139.01c	22	451	68	100	2750	300	0.22	57.0987353927809	0.164	42.5645118382549	0.0309971141986507	0.0760356048600742	1.34146341463415	0.852420640462894	2.09097913365204	17	105	1
SPAC139.02c	1	198	60	100	1235	300	0.01	2.59539706330822	0.160323886639676	41.6104144562776	0.000262436967036227	0.0330422880248288	0.0623737373737374	0.00324109654289741	0.408072257106636	13	88	1
SPAC139.03	31	154	51	100	2287	300	0.31	80.4573089625549	0.0673371228683865	17.4766570944235	0.134201290396714	0.300397939735862	4.6037012987013	3.06918351137284	6.87010088175917	8	123	4.7579209117501e-06
SPAC139.04c	0	96	17	100	1553	300	0	0	0.0618158403090792	16.0436650404114	0.000948971945877649	0.0503622168201372	0	0.0147375343194799	0.782125227216731	5	95	1
SPAC139.05	1	52	18	100	1851	300	0.01	2.59539706330822	0.0280929227444625	7.29122891907226	0.000986668874465665	0.128409958324346	0.355961538461538	0.0182632408663595	2.37686832858365	2	99	1
SPAC139.06	15	92	80	100	1582	300	0.15	38.9309559496233	0.0581542351453856	15.093333111527	0.0907351568651925	0.288388112068676	2.57934782608696	1.43543018160735	4.56229993292645	6	109	1
SPAC1399.01c	8	452	14	100	3116	300	0.08	20.7631765064658	0.145057766367137	37.6482500839319	0.0081750710158862	0.0366502364397485	0.551504424778761	0.254735212855014	1.14202136746256	13	95	1
SPAC1399.02	10	401	127	100	2102	300	0.1	25.9539706330822	0.190770694576594	49.5125700469361	0.012566990791772	0.0479400169280072	0.524189526184539	0.264158146443047	1.00769915582671	17	93	1
SPAC1399.03	14	695	67	100	2115	300	0.14	36.3355588863151	0.328605200945626	85.2860973522087	0.011399084243402	0.0349207003507521	0.426043165467626	0.241090631747952	0.738572812418407	28	86	1
SPAC1399.04c	14	404	283	100	612	300	0.14	36.3355588863151	0.660130718954248	171.33013293734	0.0195302257545912	0.0603277873508402	0.212079207920792	0.119524981618098	0.369206058587142	45	69	1
SPAC1399.05c	30	245	66	100	1609	300	0.3	77.8619118992467	0.152268489745183	39.5197191119027	0.0822043250095659	0.181355370925801	1.97020408163265	1.32266758940392	2.91800791819613	17	113	1
SPAC1399.06	0	141	22	100	2211	300	0	0	0.0637720488466757	16.5513788297811	0.000645629926128715	0.0341856195956341	0	0.0142748776667059	0.755844049259469	5	95	1
SPAC13A11.01c	114	872	53	100	3460	300	1.14	295.875265217137	0.252023121387283	65.4100069134327	0.107011270048217	0.159594280080317	4.52339449541284	3.70258994366832	5.52196209077898	43	171	1.77229787745846e-21
SPAC13A11.02c	176	1438	363	100	2318	300	1.76	456.789883142247	0.620362381363244	161.008670277706	0.104322240894546	0.143535142257128	2.83705146036161	2.41818954393557	3.32714459752023	105	171	9.45963346578845e-13
SPAC13A11.03	7	411	44	100	1299	300	0.07	18.1677794431576	0.316397228637413	82.1176438044403	0.00741212792269818	0.0370633785556434	0.221240875912409	0.0962835417158494	0.481453287437808	25	82	1
SPAC13A11.04c	19	153	46	100	1927	300	0.19	49.3125442028562	0.0793980280228334	20.6069408762926	0.0747405189816511	0.203998960905195	2.39300653594771	1.44024980077642	3.93105997664311	8	111	1
SPAC13A11.05	33	361	59	100	1914	300	0.33	85.6481030891714	0.188610240334378	48.9518463873704	0.0629103237821061	0.132158280940216	1.74963988919668	1.20410359718951	2.52950949719573	21	112	1
SPAC13A11.06	41	66	8	100	2110	300	0.41	106.411279595637	0.0312796208530806	8.118303610348	0.413077575255093	0.932483148094776	13.1075757575758	8.71593683788246	19.6753944247998	4	137	7.49335509290108e-21
SPAC13C5.01c	45	161	98	100	1113	300	0.45	116.79286784887	0.144654088050314	37.5434795321315	0.198028974505589	0.393424438434629	3.11086956521739	2.2040624862472	4.37881399977743	18	127	0.00034727793407876
SPAC13C5.02	61	222	108	100	1441	300	0.61	158.319220861802	0.154059680777238	39.9846043063446	0.204841374430231	0.367946594660816	3.9595045045045	2.95176420553963	5.30211042906236	21	140	1.45295365159654e-09
SPAC13C5.03	19	216	53	100	2441	300	0.19	49.3125442028562	0.0884883244571897	22.9662337433255	0.0533851244185647	0.1432581239552	2.14717592592593	1.30313088705716	3.49693080574643	9	110	1
SPAC13C5.04	13	149	198	100	743	300	0.13	33.7401618230069	0.200538358008075	52.0476665454812	0.0473154460311336	0.157598171843838	0.648255033557047	0.351553764011323	1.17095441679972	18	95	1
SPAC13C5.05c	5	266	56	100	1652	300	0.05	12.9769853165411	0.161016949152542	41.7902916973358	0.00685880992798332	0.0470858230113531	0.310526315789474	0.113307540010284	0.777857796147553	14	91	1
SPAC13C5.06c	46	172	12	100	880	300	0.46	119.388264912178	0.195454545454545	50.7282153282971	0.190539652298131	0.374382213769159	2.35348837209302	1.67674894022355	3.2945634811686	23	123	0.141098327154315
SPAC13C5.07	0	1863	169	100	4610	300	0	0	0.40412147505423	104.885568957554	4.87928831650674e-05	0.00257197385276903	0	0.00224935191390961	0.118567994612652	28	72	1
SPAC13D6.01	11	56	3	100	1431	300	0.11	28.5493676963905	0.0391334730957372	10.1566901149728	0.0972789145552094	0.387040833822146	2.81089285714286	1.39206126728505	5.53855433199491	4	107	1
SPAC13D6.02c	393	1310	676	100	1046	300	3.93	1019.99104588013	1.25239005736138	325.044947699213	0.267578069441702	0.336316227686364	3.138	2.79886660636021	3.51786774159937	274	219	3.98929682643047e-21
SPAC13D6.03c	18	127	12	100	1087	300	0.18	46.717147139548	0.116835326586937	30.3234063514392	0.0837013632819289	0.237089337378299	1.54062992125984	0.909833818874567	2.57716109730211	12	106	1
SPAC13D6.04c	4	123	34	100	1714	300	0.04	10.3815882532329	0.0717619603267211	18.6250781089213	0.0102410519040309	0.0911805741987516	0.55739837398374	0.17553162963509	1.5628350417666	6	98	1
SPAC13D6.05	5	123	52	100	830	300	0.05	12.9769853165411	0.148192771084337	38.4619082875797	0.0146815767135412	0.102989605479425	0.33739837398374	0.121857086722392	0.85481372547923	13	92	1
SPAC13F5.01c	16	198	38	100	2911	300	0.16	41.5263530129316	0.0680178632772243	17.6533362602208	0.0468284827406343	0.137345987329327	2.35232323232323	1.36317713257987	3.99814169115671	7	109	1
SPAC13F5.02c	27	203	32	100	1174	300	0.27	70.075720709322	0.172913117546848	44.877819748856	0.0871106211919297	0.201730982584877	1.56147783251232	1.02267869279325	2.36832173554646	18	109	1
SPAC13F5.03c	7	249	16	100	2209	300	0.07	18.1677794431576	0.11272068809416	29.2554942853666	0.0121804309467497	0.061468338288479	0.621004016064257	0.269065719613701	1.3578355927925	10	97	1
SPAC13F5.04c	4	175	20	100	2346	300	0.04	10.3815882532329	0.0745950554134697	19.3603787757434	0.00723439450837243	0.0637213583938677	0.536228571428571	0.169718895166417	1.49490306792014	7	97	1
SPAC13F5.05	5	177	51	100	1977	300	0.05	12.9769853165411	0.0895295902883156	23.2364835713483	0.0102618207830184	0.0711104662698539	0.558474576271186	0.202876196880273	1.40585391815501	8	97	1
SPAC13F5.06c	4	274	16	100	2828	300	0.04	10.3815882532329	0.0968882602545969	25.1463506133824	0.00464057908480518	0.0404989500995329	0.412846715328467	0.13123557651829	1.14531030881479	9	95	1
SPAC13F5.07c	0	4	16	100	1144	300	0	0	0.0034965034965035	0.907481490667211	0.0240893601812892	1.52670069174082	0	0.275582280473949	17.465455913515	0	100	1
SPAC13G6.01c	141	741	105	100	4022	300	1.41	365.950985926459	0.184236698160119	47.8167385358377	0.158252603230141	0.228676757791665	7.6531983805668	6.36491970191627	9.19737919838076	37	204	6.21105911393813e-45
SPAC13G6.02c	0	769	274	100	1590	300	0	0	0.483647798742138	125.525807653083	0.000118227008476642	0.00623524466413408	0	0.0018798094347786	0.0991403901597318	32	68	1
SPAC13G6.03	17	736	39	100	3896	300	0.17	44.1217500762398	0.188911704312115	49.0300882596215	0.0138188741986985	0.0380589860339943	0.899891304347826	0.538383338781294	1.48277809588442	18	99	1
SPAC13G6.04	6	65	213	100	505	300	0.06	15.5723823798493	0.128712871287129	33.4061008148583	0.0360780620194886	0.221197773455496	0.466153846153846	0.182194213198417	1.11704875595025	12	94	1
SPAC13G6.05c	34	103	54	100	1131	300	0.34	88.2435001524796	0.0910698496905393	23.6362420442747	0.219764113273967	0.493871953759273	3.73339805825243	2.48553212112857	5.58569179701738	11	123	0.000270122757177328
SPAC13G6.06c	173	1279	97	100	3730	300	1.73	449.003691952323	0.342895442359249	88.994982412097	0.1150220925719	0.158999038892127	5.04526974198593	4.29032405293188	5.93066415067633	69	204	2.64717686686043e-33
SPAC13G6.07c	49	1608	456	100	1057	300	0.49	127.174456102103	1.52128666035951	394.834293074704	0.0226821478332404	0.0408208068121901	0.322095771144279	0.239750302597351	0.431475928004849	89	60	1
SPAC13G6.08	0	65	20	100	2130	300	0	0	0.0305164319248826	7.92022578004857	0.00140311402199916	0.074718813971507	0	0.0298863286685822	1.5915107375931	2	98	1
SPAC13G6.09	12	254	11	100	1572	300	0.12	31.1447647596987	0.161577608142494	41.9358049669395	0.0252342043023525	0.0863681597600956	0.742677165354331	0.396681691632981	1.3577074714287	15	97	1
SPAC13G6.10c	223	3717	814	100	1922	300	2.23	578.773545117734	1.93392299687825	501.929806676205	0.0522848844170835	0.0688212995610655	1.15309658326607	1.00491547849634	1.32274537756368	212	111	1
SPAC13G6.11c	16	156	659	100	1342	300	0.16	41.5263530129316	0.116244411326379	30.1700403782476	0.0591091434114857	0.175324877845975	1.37641025641026	0.793244704582139	2.35285986069298	12	104	1
SPAC13G6.12c	3	336	46	100	2897	300	0.03	7.78619118992467	0.115982050396962	30.1019472996742	0.00229353374942936	0.0286328859986669	0.258660714285714	0.0664436727209684	0.829494707381379	10	93	1
