V4	Fisher_dis2_11_r2_pr_counts	Fisher_dis2_11_r2gb_counts	Fisher_dis2_11_r2term_counts	Fisher_dis2_11_r2pr_map	Fisher_dis2_11_r2gb_map	Fisher_dis2_11_r2term_map	Fisher_dis2_11_r2pr_density	Fisher_dis2_11_r2pr_densityRPKM	Fisher_dis2_11_r2gb_density	Fisher_dis2_11_r2gb_densityRPKM	Fisher_dis2_11_r2pause_index_CI_low	Fisher_dis2_11_r2pause_index_CI_high	Fisher_dis2_11_r2pause_index_scaled	Fisher_dis2_11_r2pause_index_CI_low_scaled	Fisher_dis2_11_r2pause_index_CI_high_scaled	Fisher_dis2_11_r2_ExpPR	Fisher_dis2_11_r2_ExpGB	Fisher_dis2_11_r2Fexact_Pval
SPAC1039.05c	0	75	7	100	3153	300	0	0	0.0237868696479543	38.2252252964963	0.00121547503949483	0.0646352056966976	0	0.038323927995272	2.03794803561687	2	98	1
SPAC1039.06	4	57	3	100	1966	300	0.04	64.2795388585882	0.0289928789420142	46.5912222143887	0.0216750537613993	0.201163656118787	1.37964912280702	0.42613155694911	3.95487747929535	2	102	1
SPAC1039.07c	2	32	9	100	1430	300	0.02	32.1397694292941	0.0223776223776224	35.9605811796298	0.0103607343252721	0.266746389187881	0.89375	0.148158500851391	3.81447336538669	2	100	1
SPAC1039.08	0	22	1	100	995	300	0	0	0.0221105527638191	35.5314033891694	0.00417368066078422	0.226956323474185	0	0.041528122574803	2.25821541856814	2	98	1
SPAC1039.09	0	162	28	100	3060	300	0	0	0.0529411764705882	85.0758602540138	0.000561822101699829	0.0297293031615868	0	0.0171917563120148	0.909716676744557	5	95	1
SPAC1039.10	0	8	8	100	888	300	0	0	0.00900900900900901	14.4773736167992	0.0116892782926356	0.673070909790981	0	0.103800791238604	5.97686967894391	0	100	1
SPAC1039.11c	0	30	19	100	3471	300	0	0	0.00864304235090752	13.8892694162896	0.00305234191746883	0.164578840345685	0	0.105946787955343	5.71253154839874	0	100	1
SPAC105.01c	2	62	6	100	3151	300	0.02	32.1397694292941	0.0196762932402412	31.6195763982265	0.00546087585799975	0.133967989656686	1.01645161290323	0.172072198285572	4.22133135408218	1	101	1
SPAC105.02c	4	38	18	100	1418	300	0.04	64.2795388585882	0.0267983074753173	43.0645711676014	0.0319431751180627	0.307974443683006	1.49263157894737	0.452954223174129	4.36707761142502	2	102	1
SPAC105.03c	1	76	0	100	2487	294	0.01	16.0698847146471	0.0305589063128267	49.1078101452825	0.000678757471648433	0.0870941109429738	0.327236842105263	0.0168806983198965	2.16603053915176	2	99	1
SPAC1071.01c	6	111	7	100	2319	300	0.06	96.4193082878823	0.0478654592496766	76.9192411955939	0.0214683539584587	0.127267996745067	1.25351351351351	0.497851128296657	2.95134484451809	4	102	1
SPAC1071.02	1	114	10	100	3405	300	0.01	16.0698847146471	0.0334801762114537	53.8022571944131	0.000454287800892566	0.0576973078617017	0.298684210526316	0.0154684996203919	1.96459333269094	3	98	1
SPAC1071.03c	3	55	9	100	1677	300	0.03	48.2096541439412	0.0327966607036374	52.7038556532849	0.0136374161305609	0.180618500809123	0.914727272727273	0.228699468509506	3.028972258569	3	100	1
SPAC1071.04c	3	3	6	100	331	300	0.03	48.2096541439412	0.00906344410876133	14.5648501945442	0.162070833932487	6.17014163335868	3.31	0.536454460316532	20.4231688064172	0	103	1
SPAC1071.05	0	42	11	100	1458	300	0	0	0.0288065843621399	46.2918489722343	0.00217558502762114	0.116531237016716	0	0.0317200297027162	1.69902543570372	2	98	1
SPAC1071.06	25	33	8	100	1678	300	0.25	401.747117866176	0.0196662693682956	31.6034681515705	0.436845914172308	1.31035879928146	12.7121212121212	7.33027443981133	21.9878206519429	2	123	1.1282286220927e-11
SPAC1071.07c	7	18	50	100	468	300	0.07	112.489193002529	0.0384615384615385	61.8072489024887	0.147741824161462	0.984087992739588	1.82	0.691431737075644	4.60553180602127	3	104	1
SPAC1071.08	0	13	37	100	320	300	0	0	0.040625	65.2839066532537	0.00711390234765344	0.395564521747562	0	0.022764487512491	1.2658064695922	3	97	1
SPAC1071.09c	21	33	18	100	2232	300	0.21	337.467579007588	0.0147849462365591	23.759238153376	0.355572164818664	1.13331580783883	14.2036363636364	7.93637071875258	25.2956088309628	1	120	9.70933191520609e-11
SPAC1071.10c	50	2974	106	100	4273	300	0.5	803.494235732353	0.695998127779078	1118.460967502	0.012577712937656	0.0224094369695829	0.718392737054472	0.537445673826039	0.957555241710279	61	89	1
SPAC1071.11	4	80	7	100	2136	300	0.04	64.2795388585882	0.0374531835205993	60.1868341372549	0.0156037808461354	0.141642681814275	1.068	0.333296758873452	3.0254876835529	3	101	1
SPAC1071.12c	1	5	5	100	736	300	0.01	16.0698847146471	0.00679347826086957	10.9170412463635	0.00883974757390515	1.74105855180368	1.472	0.0650605421439419	12.8141909412751	0	101	1
SPAC1071.13	0	83	6	100	3378	300	0	0	0.0245707519242155	39.4849150774336	0.00109800574614357	0.0583369154812046	0	0.0370906341047299	1.97062100495509	2	98	1
SPAC1093.01	4	579	25	100	5223	300	0.04	64.2795388585882	0.110855829982769	178.14404077696	0.00220498567324381	0.0190778282271591	0.360829015544041	0.115166401713524	0.996434968304517	10	94	1
SPAC1093.02	6	54	16	100	992	300	0.06	96.4193082878823	0.0544354838709677	87.4771950192481	0.0430914693356929	0.268551717311474	1.10222222222222	0.427467375810074	2.66403303572982	5	101	1
SPAC1093.03	2	39	3	100	3353	300	0.02	32.1397694292941	0.0116313748881599	18.691485352557	0.00856708747598605	0.216666289482467	1.71948717948718	0.287254443069812	7.26482068634711	1	101	1
SPAC1093.04c	0	63	2	100	4949	300	0	0	0.0127298444130127	20.4567132152509	0.00144781535823982	0.0771252286017842	0	0.0716523820792885	3.8169275635023	1	99	1
SPAC1093.05	6	120	3	100	2479	300	0.06	96.4193082878823	0.0484066155707947	77.788873164891	0.0198924012095156	0.117501779693899	1.2395	0.493132625983891	2.91286911861175	4	102	1
SPAC1093.06c	0	316	6	100	12942	300	0	0	0.0244166280327616	39.2372397606898	0.000287829946347859	0.0151994090780182	0	0.0372509516563399	1.96710752287711	2	98	1
SPAC1093.07	0	17	2	100	1791	300	0	0	0.00949190396426577	15.2533802428252	0.00541762860743838	0.297388981119444	0	0.0970297283592214	5.32623665184923	0	100	1
SPAC10F6.01c	10	599	43	100	4905	300	0.1	160.698847146471	0.122120285423038	196.245890806801	0.00843616537869142	0.0320006542780642	0.818864774624374	0.413793911824814	1.56963209233905	11	99	1
SPAC10F6.02c	0	91	4	100	3591	300	0	0	0.0253411306042885	40.722904734973	0.00100124109054505	0.0531570720799907	0	0.0359545675614729	1.90887045839247	2	98	1
SPAC10F6.03c	14	273	33	100	2113	300	0.14	224.978386005059	0.129200189304307	207.623214723078	0.0287685262222468	0.0897060020991332	1.08358974358974	0.607878959076075	1.89548782435468	13	101	1
SPAC10F6.04	0	44	0	100	2665	300	0	0	0.0165103189493433	26.5318922118	0.00207619104953031	0.11112403209408	0	0.0553304914699827	2.96145545530723	1	99	1
SPAC10F6.05c	0	28	9	100	2025	300	0	0	0.0138271604938272	22.2200875066725	0.00327211992868732	0.176722244865318	0	0.0662604285559183	3.57862545852269	1	99	1
SPAC10F6.06	31	88	116	100	890	300	0.31	498.166426154059	0.098876404494382	158.893242122353	0.229018043263359	0.539472629774933	3.13522727272727	2.03826058504389	4.8013064049969	11	120	0.0250603948954539
SPAC10F6.07c	6	11	4	100	366	300	0.06	96.4193082878823	0.0300546448087432	48.2974677216168	0.180069604794401	1.58930475012191	1.99636363636364	0.659054753547509	5.8168553854462	3	103	1
SPAC10F6.08c	11	25	1	100	983	300	0.11	176.768731861118	0.0254323499491353	40.8694931705164	0.20365044445441	0.933027245715414	4.3252	2.00188386898685	9.17165782538252	2	109	1
SPAC10F6.09c	1	107	20	100	3689	300	0.01	16.0698847146471	0.0290051504472757	46.6109423818714	0.000483758184563586	0.0615226852612263	0.344766355140187	0.0178458394285507	2.26957185928664	2	99	1
SPAC10F6.10	0	36	12	100	1670	300	0	0	0.0215568862275449	34.641667648341	0.00254044356681343	0.136449384104687	0	0.0424254075657842	2.27870471454828	2	98	1
SPAC10F6.11c	1	58	1	100	2545	300	0.01	16.0698847146471	0.0227897838899804	36.6229199783705	0.000886168532157665	0.114796577053431	0.438793103448276	0.0225529891434126	2.92157288600982	2	99	1
SPAC10F6.12c	4	8	4	100	987	300	0.04	64.2795388585882	0.00810536980749747	13.0252358376065	0.127050858421533	1.82191715979488	4.935	1.25399197262053	17.9823223671754	0	104	1
SPAC10F6.13c	15	83	15	100	1199	300	0.15	241.048270719706	0.0692243536280234	111.242738224829	0.100125623055721	0.321159601596602	2.16686746987952	1.2005062204381	3.85070362314326	7	108	1
SPAC10F6.14c	5	42	21	100	1579	300	0.05	80.3494235732353	0.0265991133628879	42.7444685253437	0.0414862004069887	0.313946647192531	1.8797619047619	0.655067104426352	4.95721755917006	2	103	1
SPAC10F6.15	0	0	0	100	1234	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC10F6.16	3	38	24	100	1061	300	0.03	48.2096541439412	0.0358152686145146	57.5547237659367	0.0194610923009429	0.265906476544449	0.837631578947368	0.206482189313004	2.82126771613661	3	100	1
SPAC10F6.17c	5	50	0	100	1801	300	0.05	80.3494235732353	0.0277623542476402	44.613783216677	0.03514736074431	0.261181710785662	1.801	0.633003967005022	4.70388261124977	2	103	1
SPAC110.01	1	795	18	100	5792	300	0.01	16.0698847146471	0.137258287292818	220.572485292549	6.55858613403415e-05	0.0081846461569558	0.0728553459119497	0.00379873308883258	0.47405470541088	12	89	1
SPAC110.02	7	87	25	100	3853	300	0.07	112.489193002529	0.0225798079418635	36.2854910504618	0.034151843934587	0.17987678380173	3.10011494252874	1.31587054679964	6.93065247988066	2	105	1
SPAC110.03	5	139	23	100	1448	300	0.05	80.3494235732353	0.0959944751381216	154.262014871267	0.0130200192410171	0.0909141907700577	0.520863309352518	0.188529878609927	1.31643748235044	9	96	1
SPAC110.04c	4	498	18	100	2755	300	0.04	64.2795388585882	0.180762250453721	290.482852555145	0.00256210582988054	0.0221956950505038	0.221285140562249	0.0705860156132088	0.611491398641379	15	89	1
SPAC110.05	0	19	9	100	1707	300	0	0	0.0111306385471588	17.8868078253248	0.00484054272324269	0.264551414760663	0	0.0826280642857527	4.51589264996452	1	99	1
SPAC1142.01	12	57	3	100	1904	300	0.12	192.838616575765	0.029936974789916	48.1083733579245	0.107266470876944	0.404507230282282	4.00842105263158	2.04235360549701	7.70181766457465	3	109	1
SPAC1142.02c	24	85	24	100	1080	300	0.24	385.677233151529	0.0787037037037037	126.475944513426	0.174794205966078	0.452912346445896	3.04941176470588	1.88777742443365	4.89145334161568	9	115	0.251204939483671
SPAC1142.03c	0	30	36	100	2243	300	0	0	0.0133749442710655	21.4933812500852	0.00305234191746883	0.164578840345685	0	0.068464029208826	3.69150338895372	1	99	1
SPAC1142.04	0	112	9	100	2169	300	0	0	0.0516366989396035	82.9795799004366	0.0008131346553243	0.0431091845553948	0	0.0176368906739841	0.935038213006514	4	96	1
SPAC1142.05	2	38	10	100	969	300	0.02	32.1397694292941	0.0392156862745098	63.019155743714	0.00878433500901352	0.222638928736117	0.51	0.085120206237341	2.15737121945297	3	99	1
SPAC1142.06	3	59	8	100	1508	300	0.03	48.2096541439412	0.0391246684350133	62.8728911249454	0.0127403771074271	0.167938348090167	0.766779661016949	0.192124886780001	2.53251028919972	3	100	1
SPAC1142.07c	0	22	8	100	1016	300	0	0	0.0216535433070866	34.7969944608499	0.00417368066078422	0.226956323474185	0	0.0424045955135677	2.30587624649772	2	98	1
SPAC1142.08	0	56	16	100	2324	300	0	0	0.0240963855421687	38.7226137702339	0.00162951508688572	0.0869233329225396	0	0.0378699306192241	2.02009825711982	2	98	1
SPAC1142.09	24	0	5	100	3	300	0.24	385.677233151529	0	0	4.82360283201714	261.601981758791	NA	0.144708084960514	7.84805945276373	0	124	1
SPAC11D3.01c	16	3	6	100	130	300	0.16	257.118155434353	0.0230769230769231	37.0843493414932	1.46954687485133	22.9826958008323	6.93333333333333	1.91041093730672	29.877504541082	2	114	1
SPAC11D3.02c	6	16	17	100	450	300	0.06	96.4193082878823	0.0355555555555556	57.1373678743007	0.131382868523957	1.01767236361504	1.6875	0.591222908357806	4.57952563626769	3	103	1
SPAC11D3.03c	0	17	1	100	1284	300	0	0	0.0132398753894081	21.2763271144081	0.00541762860743838	0.297388981119444	0	0.0695623513195088	3.81847451757365	1	99	1
SPAC11D3.04c	0	25	1	100	1836	300	0	0	0.0136165577342048	21.8816512999007	0.00366831680942558	0.19871450933181	0	0.0673502966210536	3.64839839133204	1	99	1
SPAC11D3.05	1	157	11	100	1753	300	0.01	16.0698847146471	0.0895607529948659	143.923097558448	0.000330578476845718	0.0417502948353405	0.111656050955414	0.00579504069910544	0.73188266846352	8	93	1
SPAC11D3.06	0	40	4	100	1521	300	0	0	0.0262984878369494	42.2613667709324	0.00228497423961751	0.122491520736586	0	0.0347544581845824	1.86309603040347	2	98	1
SPAC11D3.07c	9	183	4	100	4030	300	0.09	144.628962431824	0.045409429280397	72.9724293493899	0.0235900700131206	0.0988391057839772	1.98196721311475	0.950679821528761	3.98321596309428	4	105	1
SPAC11D3.08c	3	70	14	100	3214	300	0.03	48.2096541439412	0.0217797137523335	34.9997489118013	0.0107888205887194	0.140758323650804	1.37742857142857	0.346752693721442	4.52397252213686	2	101	1
SPAC11D3.09	0	8	2	100	1729	300	0	0	0.00462695199537305	7.4354585145851	0.0116892782926356	0.673070909790981	0	0.202107621679669	11.6373960302861	0	100	1
SPAC11D3.10	0	26	0	100	4126	300	0	0	0.00630150266602036	10.1264421371988	0.00352600391483322	0.190799932857011	0	0.145482921526019	7.87240522968027	0	100	1
SPAC11D3.11c	0	56	4	100	2151	300	0	0	0.0260344026034403	41.8369848451992	0.00162951508688572	0.0869233329225396	0	0.0350508695189119	1.86972089116383	2	98	1
SPAC11D3.13	0	14	10	100	920	300	0	0	0.0152173913043478	24.4541723918542	0.0065974714867639	0.365411596620526	0	0.0606967376782278	3.36178668890884	1	99	1
SPAC11D3.14c	1	182	12	100	4308	300	0.01	16.0698847146471	0.042246982358403	67.8904136041264	0.000285394136861254	0.0359700674581991	0.236703296703297	0.0122947794159828	1.54959050609922	4	97	1
SPAC11D3.15	1	163	3	100	3921	300	0.01	16.0698847146471	0.0415710277990309	66.8041624199814	0.000318477165350508	0.0401999139416411	0.240552147239264	0.0124874896533934	1.57623862565175	4	97	1
SPAC11D3.16c	3	49	20	100	945	300	0.03	48.2096541439412	0.0518518518518519	83.3253281500218	0.0152478106937568	0.203683022181668	0.578571428571429	0.144091811056001	1.92480455961676	5	98	1
SPAC11D3.17	1	114	7	100	3291	300	0.01	16.0698847146471	0.0346399270738377	55.6659634600354	0.000454287800892566	0.0576973078617017	0.288684210526316	0.0149506115273743	1.8988184017286	3	98	1
SPAC11D3.18c	0	70	21	100	2031	300	0	0	0.034465780403742	55.3861117688476	0.00130257172772573	0.069312198904719	0	0.0264552317901097	1.40773075975484	3	97	1
SPAC11D3.19	3	7	2	100	1210	300	0.03	48.2096541439412	0.00578512396694215	9.2966275208702	0.0880775067426534	1.82748877281164	5.18571428571429	1.06573783158611	22.1126141510209	0	103	1
SPAC11E3.01c	4	122	6	100	3812	300	0.04	64.2795388585882	0.0320041972717733	51.430376054222	0.0103235628176443	0.0919424426820205	1.24983606557377	0.393534214608601	3.50484591503862	3	101	1
SPAC11E3.02c	8	103	7	100	3850	300	0.08	128.559077717176	0.0267532467532468	42.9921591067181	0.0350903353418414	0.164680385301263	2.99029126213592	1.3509779106609	6.34019483409863	2	106	1
SPAC11E3.03	1	5	9	100	987	300	0.01	16.0698847146471	0.00506585612968592	8.14077239850408	0.00883974757390515	1.74105855180368	1.974	0.0872483085544438	17.1842479063023	0	101	1
SPAC11E3.04c	1	25	12	100	714	300	0.01	16.0698847146471	0.0350140056022409	56.2671033426017	0.00201502960057811	0.275223236161762	0.2856	0.0143873113481277	1.96509390619498	3	98	1
SPAC11E3.05	3	63	2	100	3997	300	0.03	48.2096541439412	0.0157618213660245	25.3290652244875	0.0119540699724486	0.156920667685371	1.90333333333333	0.47780417679877	6.27211908738426	1	102	1
SPAC11E3.06	0	7	1	100	1847	300	0	0	0.00378992961559285	6.09037319992038	0.0134151780994594	0.782741335671289	0	0.247778339497016	14.4572324698487	0	100	1
SPAC11E3.07	3	54	16	100	1208	300	0.03	48.2096541439412	0.0447019867549669	71.8355773667998	0.0138817681280433	0.184093203713225	0.671111111111111	0.167691758986763	2.22384590085576	4	99	1
SPAC11E3.08c	3	18	3	100	1531	300	0.03	48.2096541439412	0.0117570215545395	18.8933980969071	0.0391154601316705	0.596338298527623	2.55166666666667	0.598857694615875	9.12993935045791	1	102	1
SPAC11E3.09	0	38	2	100	1333	300	0	0	0.0285071267816954	45.8106240927673	0.00240594623539958	0.129094305004205	0	0.0320712633178764	1.72082708570605	2	98	1
SPAC11E3.10	2	39	12	100	1069	300	0.02	32.1397694292941	0.0364826941066417	58.6272688373466	0.00856708747598605	0.216666289482467	0.548205128205128	0.0915821651182909	2.31616263456757	3	99	1
SPAC11E3.11c	0	125	5	100	3255	300	0	0	0.0384024577572965	61.7123068918858	0.000728417876617712	0.0385932182083468	0	0.0237100018839065	1.25620925268169	3	97	1
SPAC11E3.12	1	14	0	100	2724	300	0.01	16.0698847146471	0.00513950073421439	8.25911842896692	0.00350210863509423	0.514391103811047	1.94571428571429	0.0953974392199669	14.0120136678129	0	101	1
SPAC11E3.13c	27	663	47	100	2103	300	0.27	433.886887295471	0.315263908701855	506.625466752782	0.0271534365882993	0.0606472465797253	0.856425339366516	0.571036771451934	1.27541159557162	30	97	1
SPAC11E3.14	5	98	10	100	2681	300	0.05	80.3494235732353	0.0365535248041775	58.7410929517125	0.0183382765769131	0.129956640532681	1.36785714285714	0.491649195027041	3.48413753268119	3	102	1
SPAC11E3.15	101	98	127	100	406	300	1.01	1623.05835617935	0.241379310344828	387.893768974239	0.773443455271986	1.37334865393792	4.18428571428571	3.14018042840426	5.57579553498795	39	162	8.72554419782393e-12
SPAC11G7.01	4	278	33	100	2966	300	0.04	64.2795388585882	0.0937289278489548	150.621306496018	0.00457431376424489	0.0399112492565407	0.426762589928058	0.135674146247503	1.183767652949	8	96	1
SPAC11G7.02	18	116	15	100	2923	300	0.18	289.257924863647	0.0396852548751283	63.7737470714697	0.0913525934747022	0.260415707423982	4.53568965517241	2.67023630726555	7.61195112800299	4	114	0.00899345154857597
SPAC11G7.03	0	53	17	100	1164	300	0	0	0.04553264604811	73.1704372745957	0.00172214121145853	0.0919284576549814	0	0.0200457237013773	1.07004724710398	4	96	1
SPAC11G7.04	5	23	104	93	363	300	0.0537634408602151	86.3972296486401	0.0633608815426997	101.820206180959	0.0725872728326126	0.602116315135574	0.848527349228612	0.283324516540198	2.35019593972272	5	93	1
SPAC11G7.05c	1	35	1	100	1975	296	0.01	16.0698847146471	0.0177215189873418	28.4782767095011	0.00145382362789627	0.193368363637487	0.564285714285714	0.0287130166509514	3.81902518184036	1	100	1
SPAC11G7.06c	1	15	3	100	2860	300	0.01	16.0698847146471	0.00524475524475524	8.42826121397573	0.00328192270549487	0.476785931797302	1.90666666666667	0.0938629893771533	13.6360776494028	0	101	1
SPAC11H11.01	1	7	1	100	1378	300	0.01	16.0698847146471	0.00507982583454282	8.16322155315888	0.00660323359662749	1.14229470290644	1.96857142857143	0.0909925589615268	15.7408210060507	0	101	1
SPAC11H11.02c	0	26	0	100	2839	300	0	0	0.00915815427967594	14.7170483473344	0.00352600391483322	0.190799932857011	0	0.100103251142115	5.41681009381054	0	100	1
SPAC11H11.03c	6	12	0	100	1081	300	0.06	96.4193082878823	0.0111008325624422	17.8389099515046	0.167633137742897	1.42985037844287	5.405	1.81211421900072	15.4566825909674	1	105	1
SPAC11H11.04	0	4	1	100	1498	300	0	0	0.00267022696929239	4.29102395584701	0.0240893601812892	1.52670069174082	0	0.360858615515713	22.8699763622775	0	100	1
SPAC11H11.05c	0	0	1	100	59	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC11H11.06	6	139	1	100	1533	300	0.06	96.4193082878823	0.0906718851924331	145.708674190211	0.0172232987242349	0.101118803849614	0.661726618705036	0.264033169442521	1.55015126301458	8	98	1
SPAC1250.01	5	151	20	100	3829	300	0.05	80.3494235732353	0.039435884042831	63.3730110188484	0.0120013549907256	0.083565315374225	1.26788079470199	0.459531882594885	3.19971592567907	3	102	1
SPAC1250.02	4	20	1	100	718	300	0.04	64.2795388585882	0.0278551532033426	44.7629100686548	0.0579647536940266	0.617796832978937	1.436	0.416186931523111	4.43578126078877	2	102	1
SPAC1250.03	0	22	6	100	937	300	0	0	0.0234791889007471	37.7307858828426	0.00417368066078422	0.226956323474185	0	0.0391073877915482	2.12658075095311	2	98	1
SPAC1250.04c	0	0	0	100	574	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC1250.05	6	64	37	100	605	300	0.06	96.4193082878823	0.105785123966942	169.995474667341	0.0366198682201537	0.22480233952159	0.5671875	0.22155020273193	1.36005415410562	10	96	1
SPAC1250.07	4	2	6	100	38	300	0.04	64.2795388585882	0.0526315789473684	84.5783406034056	0.317658834507675	15.6695269662331	0.76	0.120710357112916	5.95442024716859	5	99	1
SPAC1296.01c	0	58	6	100	2107	300	0	0	0.0275272899857617	44.236037657785	0.00157310823633282	0.0838787505311741	0	0.0331453905395326	1.76732527369184	2	98	1
SPAC1296.02	1	33	4	100	937	300	0.01	16.0698847146471	0.0352187833511206	56.5961788242639	0.00153958136153327	0.205601017062752	0.283939393939394	0.0144258773575667	1.92648152987798	3	98	1
SPAC1296.03c	1	19	2	100	1536	300	0.01	16.0698847146471	0.0123697916666667	19.8781126027535	0.00262241420563744	0.368819983318377	0.808421052631579	0.040280282198591	5.66507494377026	1	100	1
SPAC1296.04	1	25	6	100	1425	300	0.01	16.0698847146471	0.0175438596491228	28.1927802011352	0.00201502960057811	0.275223236161762	0.57	0.0287141718082381	3.92193111530511	1	100	1
SPAC1296.05c	1	9	0	100	846	300	0.01	16.0698847146471	0.0106382978723404	17.0956220368586	0.00526992812214453	0.847902870266008	0.94	0.0445835919133427	7.17325828245043	1	100	1
SPAC1296.06	2	41	16	100	1968	300	0.02	32.1397694292941	0.0208333333333333	33.478926488848	0.00816331069656794	0.205632495298649	0.96	0.160653954508457	4.04684750747742	2	100	1
SPAC12B10.01c	3	218	8	100	5138	300	0.03	48.2096541439412	0.0424289606850915	68.1828506771712	0.00352473352564161	0.0442822662478868	0.707064220183486	0.181100808547466	2.27522283981642	4	99	1
SPAC12B10.02c	3	13	10	100	489	300	0.03	48.2096541439412	0.0265848670756646	42.7215749060147	0.0523338859955796	0.862462925029247	1.12846153846154	0.255912702518384	4.21744370339302	2	101	1
SPAC12B10.03	0	62	11	100	2213	300	0	0	0.0280162675101672	45.0218189023099	0.00147125141445871	0.0783875109585982	0	0.0325587938019714	1.73471561751378	2	98	1
SPAC12B10.04	5	12	18	100	1314	300	0.05	80.3494235732353	0.0091324200913242	14.6756938033306	0.128370139595691	1.27025024361241	5.475	1.68678363428737	16.691088201067	0	105	1
SPAC12B10.05	4	39	8	100	1942	300	0.04	64.2795388585882	0.0200823892893924	32.2721680675198	0.0311660505073445	0.299608362779633	1.99179487179487	0.605244700852631	5.81839440518048	2	102	1
SPAC12B10.06c	0	5	12	100	498	300	0	0	0.0100401606425703	16.1344224042641	0.0190383591688732	1.16008855872718	0	0.0948110286609885	5.77724102246137	0	100	1
SPAC12B10.07	2	51	9	100	1782	300	0.02	32.1397694292941	0.0286195286195286	45.9912525503367	0.00660646829335149	0.16389065168521	0.698823529411765	0.117727264987524	2.92053141303045	2	100	1
SPAC12B10.08c	0	21	5	100	2191	300	0	0	0.00958466453674121	15.4024454133997	0.00437456871201282	0.238242196120647	0	0.0958468004802008	5.21988651700338	0	100	1
SPAC12B10.09	0	13	5	100	1167	300	0	0	0.0111396743787489	17.9013283025203	0.00711390234765344	0.395564521747562	0	0.0830192403971157	4.61623796879405	1	99	1
SPAC12B10.10	4	9	6	100	1169	300	0.04	64.2795388585882	0.0076988879384089	12.3720241601218	0.115554998947778	1.57169221691214	5.19555555555556	1.35083793769952	18.3730820157029	0	104	1
SPAC12B10.11	2	30	4	100	1512	300	0.02	32.1397694292941	0.0198412698412698	31.884691894141	0.011019937571277	0.285599406220113	1.008	0.166621456077708	4.31826302204811	1	101	1
SPAC12B10.12c	4	45	8	100	2295	300	0.04	64.2795388585882	0.0196078431372549	31.509577871857	0.0271963397809832	0.257605273600223	2.04	0.624155997973565	5.91204102912513	2	102	1
SPAC12B10.13	1	47	3	100	952	300	0.01	16.0698847146471	0.0493697478991597	79.3366157130685	0.00108964984752419	0.142490214044753	0.202553191489362	0.0103734665484303	1.35650683770605	4	97	1
SPAC12B10.14c	0	70	5	100	2206	300	0	0	0.0317316409791478	50.9923812341475	0.00130257172772573	0.069312198904719	0	0.0287347323136297	1.5290271078381	3	97	1
SPAC12B10.15c	0	2	4	100	251	300	0	0	0.00796812749003984	12.804689015655	0.0514242900386907	4.05388820080272	0	0.129074967997114	10.1752593840148	0	100	1
SPAC12B10.16c	0	26	4	100	1872	300	0	0	0.0138888888888889	22.3192843258987	0.00352600391483322	0.190799932857011	0	0.0660067932856779	3.57177474308324	1	99	1
SPAC12G12.01c	1	100	2	100	3100	300	0.01	16.0698847146471	0.032258064516129	51.8383377891841	0.000517317400909555	0.0658912839752478	0.31	0.0160368394281962	2.04262980323268	3	98	1
SPAC12G12.02	0	71	12	100	2301	300	0	0	0.0308561495002173	49.5854765206406	0.0012841679281129	0.0683234262229618	0	0.0295487040258779	1.57212203739035	2	98	1
SPAC12G12.03	4	198	34	100	2891	300	0.04	64.2795388585882	0.0684884123140782	110.060089017645	0.006402936885468	0.0562307729255716	0.584040404040404	0.18510890535888	1.62563164527827	6	98	1
SPAC12G12.04	11	679	74	100	2131	300	0.11	176.768731861118	0.318629751290474	512.034336989458	0.00847669822212332	0.0301175375110606	0.345228276877761	0.180638439113448	0.641804724360702	26	85	1
SPAC12G12.05c	5	19	1	100	1251	300	0.05	80.3494235732353	0.0151878497202238	24.4066994067381	0.0862005679327238	0.745398693468459	3.29210526315789	1.07836910483837	9.32493765529043	1	104	1
SPAC12G12.06c	3	53	17	100	1638	300	0.03	48.2096541439412	0.0323565323565324	51.9965744735222	0.0141350369061097	0.187704089695948	0.927169811320755	0.231531904522077	3.07459298921963	3	100	1
SPAC12G12.07c	1	47	10	100	1327	300	0.01	16.0698847146471	0.0354182366239638	56.9166979343189	0.00108964984752419	0.142490214044753	0.282340425531915	0.014459653476646	1.89084514037388	3	98	1
SPAC12G12.08	0	19	3	100	1186	300	0	0	0.0160202360876897	25.7443347030602	0.00484054272324269	0.264551414760663	0	0.0574088366976583	3.13757977906147	1	99	1
SPAC12G12.09	0	47	2	100	2798	300	0	0	0.0167977126518942	26.9937305785708	0.00194303656715677	0.1038928146097	0	0.0543661631490464	2.90692095277942	1	99	1
SPAC12G12.10	0	52	22	100	1189	300	0	0	0.0437342304457527	70.2804041347054	0.00175540185204023	0.0937274199558428	0	0.0208717280207583	1.11441902327497	4	96	1
SPAC12G12.11c	0	25	2	100	1362	300	0	0	0.0183553597650514	29.4968515320247	0.00366831680942558	0.19871450933181	0	0.0499624749443764	2.70649161709926	1	99	1
SPAC12G12.12	0	18	7	100	1209	300	0	0	0.0148883374689826	23.9253866719311	0.00511285240857114	0.280011224227739	0	0.061814385619625	3.38533570091336	1	99	1
