V4	WT_DMSOr1_pr_counts	WT_DMSOr1gb_counts	WT_DMSOr1term_counts	WT_DMSOr1pr_map	WT_DMSOr1gb_map	WT_DMSOr1term_map	WT_DMSOr1pr_density	WT_DMSOr1pr_densityRPKM	WT_DMSOr1gb_density	WT_DMSOr1gb_densityRPKM	WT_DMSOr1pause_index_CI_low	WT_DMSOr1pause_index_CI_high	WT_DMSOr1pause_index_scaled	WT_DMSOr1pause_index_CI_low_scaled	WT_DMSOr1pause_index_CI_high_scaled	WT_DMSOr1_ExpPR	WT_DMSOr1_ExpGB	WT_DMSOr1Fexact_Pval
SPAC3A11.14c	3	281	10	100	3037	300	0.03	4.87197267797722	0.0925255186038854	15.0260599551268	0.00273956377625602	0.0342794741805428	0.32423487544484	0.0832005518848955	1.04106763086309	8	95	1
SPAC3A12.02	3	49	14	100	889	300	0.03	4.87197267797722	0.0551181102362205	8.95113090442009	0.0152478106937568	0.203683022181668	0.544285714285714	0.135553037067498	1.81074206719503	5	98	1
SPAC3A12.03c	14	122	22	100	940	300	0.14	22.735872497227	0.129787234042553	21.0773286068518	0.0632706267545989	0.204391176178688	1.07868852459016	0.594743891493229	1.92127705607966	13	101	1
SPAC3A12.04c	19	51	23	100	738	300	0.19	30.8558269605224	0.0691056910569106	11.2227012907334	0.212457237182978	0.647412702099025	2.74941176470588	1.56793441041038	4.7779057414908	7	112	1
SPAC3A12.05c	130	663	21	100	3706	300	1.3	211.11881604568	0.178899082568807	29.0530480796807	0.161724367163701	0.237589181884747	7.26666666666667	5.99350504708676	8.80505508064871	34	196	4.22783840182487e-40
SPAC3A12.06c	61	1002	201	100	2545	300	0.61	99.0634444522035	0.393713163064833	63.9386591137286	0.0465903916552394	0.0793856103005324	1.54935129740519	1.18572546762584	2.02036378214855	45	116	1
SPAC3A12.07	12	127	70	100	717	300	0.12	19.4878907119089	0.177126917712692	28.7652501210185	0.049765530614605	0.175294431053154	0.67748031496063	0.356818854506718	1.25686107065111	16	96	1
SPAC3A12.08	45	146	60	100	884	300	0.45	73.0795901696583	0.165158371040724	26.8215690416544	0.217520517846912	0.43558223046782	2.72465753424658	1.9228813777667	3.85054691733553	20	125	0.00935239968888431
SPAC3A12.09c	5	138	59	100	1769	300	0.05	8.11995446329537	0.0780101752402487	12.6687814124902	0.01311276953011	0.0915853557519629	0.640942028985507	0.231964892987646	1.62014494325222	7	98	1
SPAC3A12.10	254	378	263	100	415	300	2.54	412.493686735405	0.910843373493976	147.920134319308	0.57134976291112	0.790198868203059	2.78862433862434	2.37110151608115	3.27932530304269	168	186	8.60254937524927e-11
SPAC3A12.11c	67	132	74	100	1113	300	0.67	108.807389808158	0.118598382749326	19.2602693469001	0.374233986905877	0.687664039544928	5.64931818181818	4.16522427426241	7.65370076013505	17	150	1.19222582225226e-15
SPAC3A12.12	12	121	84	100	964	300	0.12	19.4878907119089	0.12551867219917	20.3841180510112	0.0521615579000321	0.184252560696021	0.95603305785124	0.50283741815631	1.77619468510964	12	100	1
SPAC3A12.13c	3	148	94	100	1014	300	0.03	4.87197267797722	0.145956607495069	23.7032201295407	0.00517164067718555	0.0655266111284806	0.205540540540541	0.0524404364666615	0.664439836842794	13	90	1
SPAC3A12.14	36	561	256	100	1284	300	0.36	58.4636721357267	0.436915887850467	70.9547422727212	0.0451093285323832	0.0908769013581917	0.823957219251337	0.5792037783558	1.16685941343918	41	95	1
SPAC3A12.15	22	531	153	100	2566	257	0.22	35.7277996384996	0.206936866718628	33.6063586906457	0.0263696948758603	0.0644733136690789	1.06312617702448	0.676646370514576	1.65438522874857	20	102	1
SPAC3A12.16c	193	1071	43	100	1237	300	1.93	313.430242283201	0.865804365400162	140.605840423433	0.154123889167093	0.210630831211881	2.22914098972922	1.90651250899694	2.60550338209097	135	158	1.3090639539534e-06
SPAC3A12.17c	35	495	50	100	1313	300	0.35	56.8396812430676	0.376999238385377	61.2243329677259	0.0493890919494079	0.100753037290846	0.928383838383838	0.648478777295725	1.3228873796288	36	99	1
SPAC3A12.18	42	2574	941	100	1840	300	0.42	68.2076174916811	1.39891304347826	227.182204223068	0.0118762391768292	0.022336133802518	0.3002331002331	0.218522800853656	0.410984861966331	82	60	1
SPAC3A12.19	35	184	160	100	429	300	0.35	56.8396812430676	0.428904428904429	69.6536886361934	0.130254398519105	0.276589346472783	0.816032608695652	0.558791369646962	1.18656829636824	40	95	1
SPAC3C7.01c	7	321	69	100	2021	300	0.07	11.3679362486135	0.158832261256804	25.7942145741496	0.00947217396922437	0.0475523805049238	0.440716510903427	0.191432635918024	0.96103361000451	14	93	1
SPAC3C7.02c	28	96	10	100	951	300	0.28	45.4717449944541	0.100946372239748	16.3935989164323	0.187135587248239	0.452092242075089	2.77375	1.77965943473075	4.2993972221341	11	117	0.326183107317337
SPAC3C7.03c	48	218	109	100	1275	300	0.48	77.9515628476355	0.170980392156863	27.7670599686022	0.159046802148303	0.304025786229582	2.80733944954128	2.02784672739086	3.87632877442717	21	127	0.00137311169581481
SPAC3C7.04	31	751	70	100	2875	300	0.31	50.3437176724313	0.261217391304348	42.4214664482422	0.0283134055172088	0.0598361833073542	1.18675099866844	0.814010408619752	1.72029027008643	27	104	1
SPAC3C7.05c	10	146	20	100	1688	300	0.1	16.2399089265907	0.0864928909952607	14.0463667256057	0.0340240602129133	0.133679857064242	1.15616438356164	0.574326136393977	2.2565159872444	8	102	1
SPAC3C7.06c	59	710	53	100	2827	300	0.59	95.8154626668854	0.251149628581535	40.7864709511122	0.0631177329701332	0.109173331413589	2.34919718309859	1.78433831106566	3.08633007906216	31	128	0.00647579786307228
SPAC3C7.07c	106	164	118	100	1699	300	1.06	172.143034621862	0.0965273690406121	15.6759568214296	0.502548957307971	0.830929863797081	10.9813414634146	8.53830678466242	14.1174983859124	18	188	5.140625866948e-43
SPAC3C7.08c	394	2855	191	100	3247	300	3.94	639.852411707675	0.879273175238682	142.793162874705	0.124025895214616	0.153538463106274	4.48097373029772	4.0271208176186	4.9853938970607	231	263	6.39855158073352e-44
SPAC3C7.09	15	126	66	100	1309	300	0.15	24.3598633898861	0.0962566844919786	15.6319978972531	0.0670021002752793	0.208102512759524	1.55833333333333	0.877057492603406	2.72406189202217	10	105	1
SPAC3C7.10	41	156	47	100	1124	300	0.41	66.583626599022	0.138790035587189	22.5393753785423	0.183489785829534	0.375251811493573	2.95410256410256	2.06242519272396	4.21783036118776	17	124	0.00300271142305089
SPAC3C7.11c	0	1475	266	100	2231	300	0	0	0.661138502913492	107.368290751777	6.16298261341434e-05	0.00324894924144848	0	0.00137496142105274	0.0724840575767157	39	61	1
SPAC3C7.12	17	375	75	100	1867	300	0.17	27.6078451752043	0.200856989823246	32.6189922199868	0.0269698901974397	0.075130962532418	0.846373333333333	0.503527849986199	1.40269507048024	19	98	1
SPAC3C7.13c	12	371	3	100	3757	300	0.12	19.4878907119089	0.0987490018631887	16.0367479684992	0.0173540242616414	0.0588540071609576	1.21520215633423	0.651990691509867	2.21114504903718	10	102	1
SPAC3C7.14c	26	1853	455	100	962	300	0.26	42.2237632091359	1.92619542619543	312.812382962293	0.00933019716597354	0.0209418199084448	0.134981111710739	0.0897564967366654	0.201460307519239	82	44	1
SPAC3F10.02c	147	1329	39	100	2904	300	1.47	238.726661220884	0.457644628099174	74.3210708107407	0.0929265526281755	0.13158818722096	3.2120993227991	2.69858708832222	3.82132095689668	77	170	7.26618463848414e-15
SPAC3F10.03	21	818	328	100	2067	300	0.21	34.1038087458406	0.395742622157716	64.2682414221153	0.0162139123596108	0.0402282807031827	0.530647921760391	0.335141568473156	0.831518562134787	34	87	1
SPAC3F10.04	177	619	7	100	3680	300	1.77	287.446388000656	0.16820652173913	27.3165859390208	0.241079967967021	0.339043237838442	10.5227786752827	8.87174282118636	12.4767911524547	39	238	2.59503765655469e-68
SPAC3F10.05c	32	769	203	100	1154	300	0.32	51.9677085650904	0.666377816291161	108.219150472689	0.0287192911204058	0.0599656821165247	0.480208062418726	0.331420619529483	0.692003971624695	52	80	1
SPAC3F10.06c	34	475	119	100	1454	300	0.34	55.2156903504085	0.326685006877579	53.0533475937455	0.0497169360382063	0.102550991353289	1.04075789473684	0.72288424999552	1.49109141427682	32	102	1
SPAC3F10.07c	17	34	31	100	374	300	0.17	27.6078451752043	0.0909090909090909	14.7635535696279	0.268165828360209	0.924020962293105	1.87	1.00294019806718	3.45583839897621	9	108	1
SPAC3F10.08c	28	146	60	100	954	300	0.28	45.4717449944541	0.153039832285115	24.8535293845099	0.125255875650534	0.291873086672554	1.82958904109589	1.19494105370609	2.78446924685616	16	112	1
SPAC3F10.09	9	455	22	100	1839	300	0.09	14.6159180339317	0.247417074497009	40.1803075671495	0.00958600338141785	0.0393221935303189	0.363758241758242	0.176286602184274	0.723135139022564	21	88	1
SPAC3F10.10c	6	331	15	100	2737	300	0.06	9.74394535595444	0.120935330654001	19.6397875582811	0.0073108936375456	0.0419700774017786	0.496132930513595	0.200099158859623	1.14872101848668	11	95	1
SPAC3F10.11c	53	1733	80	100	4477	300	0.53	86.0715173109309	0.387089568907751	62.8629934549514	0.0230337282058857	0.0405019717952177	1.36919215233699	1.0312200117775	1.8132732772719	42	111	1
SPAC3F10.12c	11	253	44	100	1359	300	0.11	17.8638998192498	0.18616629874908	30.2332373688555	0.0225539594309518	0.0815640965036042	0.590869565217391	0.306508308666635	1.10845607148398	17	94	1
SPAC3F10.13	232	1162	46	100	2456	300	2.32	376.765887096905	0.473127035830619	76.8353997259708	0.172960376590415	0.230414516551131	4.90354561101549	4.24790684906059	5.65898052649579	106	226	3.07130383612133e-37
SPAC3F10.15c	41	468	7	100	3603	300	0.41	66.583626599022	0.129891756869276	21.094303018719	0.0627946108814901	0.121777233230945	3.15647435897436	2.26248983006009	4.38763371331096	16	125	0.000183204098853877
SPAC3F10.16c	28	1083	226	100	1951	300	0.28	45.4717449944541	0.555099948744234	90.1477261276154	0.0174222611632481	0.038109217953597	0.504413665743306	0.33990831529497	0.743510842274677	45	83	1
SPAC3F10.17	17	489	51	100	1556	300	0.17	27.6078451752043	0.31426735218509	51.0367317808668	0.0207375762280086	0.0574577681708017	0.540940695296524	0.322676686107813	0.894042872737674	27	90	1
SPAC3F10.18c	665	32	290	100	81	300	6.65	1079.95394361828	0.395061728395062	64.1576648951733	14.4036446699652	30.1462349831437	16.8328125	11.6669521826718	24.4184503363464	216	549	8.48583843933433e-34
SPAC3F10.19	91	357	145	100	1142	300	0.91	147.783171231976	0.31260945709282	50.7674911277837	0.201108211286704	0.32277340390115	2.91098039215686	2.29665577289415	3.68607227255113	45	146	1.30703421472299e-07
SPAC3G6.01	78	1975	193	100	4889	300	0.78	126.671289627408	0.403968091634281	65.6040501738939	0.0312799936595752	0.0497931186008847	1.93084556962025	1.52927889001663	2.43438556839726	51	127	0.117851503494927
SPAC3G6.02	111	99	106	100	545	300	1.11	180.262989085157	0.181651376146789	29.5000180501373	0.847729761122917	1.48314657129568	6.11060606060606	4.6201271981199	8.08314881356143	32	179	1.53282329269736e-21
SPAC3G6.03c	9	234	133	100	1656	300	0.09	14.6159180339317	0.141304347826087	22.9476973962695	0.0185176416410063	0.0769919417865107	0.636923076923077	0.306652145575065	1.27498655598462	13	96	1
SPAC3G6.04	13	150	39	100	1185	300	0.13	21.111881604568	0.126582278481013	20.5568467425199	0.047007739462725	0.156520584809883	1.027	0.557041712633291	1.85476892999711	12	101	1
SPAC3G6.05	33	401	36	100	1390	300	0.33	53.5916994577494	0.288489208633094	46.8503847450567	0.0567252525191681	0.118782622048733	1.14389027431421	0.788481010016437	1.65107844647738	29	104	1
SPAC3G6.06c	21	236	36	100	1636	300	0.21	34.1038087458406	0.144254278728606	23.426763488236	0.055407802455648	0.141479768066253	1.45576271186441	0.906471648174401	2.3146090055639	15	106	1
SPAC3G6.07	1	0	0	100	474	300	0.01	1.62399089265907	0	0	0.0577765545925511	8.27870929775896	NA	0.273860868768692	39.2410820713775	0	101	1
SPAC3G6.08	25	79	25	100	756	300	0.25	40.5997723164768	0.104497354497354	16.970275201067	0.1966763888321	0.505954219065574	2.39240506329114	1.48687349957068	3.82501389613574	11	114	1
SPAC3G6.09c	186	912	226	100	2659	300	1.86	302.062306034588	0.342986084994359	55.700627833963	0.173630520686757	0.239475473954136	5.42296052631579	4.61683554506088	6.36765285244048	73	213	4.41547916148114e-37
SPAC3G6.10c	26	403	348	100	645	300	0.26	42.2237632091359	0.624806201550388	101.467958099474	0.0424647307523223	0.0972989610163922	0.416129032258065	0.273897513352479	0.62757829855573	48	78	1
SPAC3G6.11	16	305	16	100	3496	300	0.16	25.9838542825452	0.0872425629290618	14.1681127649032	0.0306221052826231	0.0884930115887222	1.83396721311475	1.0705488006805	3.09371568514173	9	107	1
SPAC3G6.13c	645	363	487	100	197	300	6.45	1047.4741257651	1.84263959390863	299.242991896063	1.55927549553461	2.02496468379253	3.5004132231405	3.07177272620318	3.98918042707129	482	263	1.16551420555344e-16
SPAC3G9.01	24	130	33	100	1697	300	0.24	38.9757814238178	0.0766057748968768	12.4407080757619	0.116469700615976	0.29040284630818	3.13292307692308	1.97649081945311	4.92813630184982	8	116	0.111243770758341
SPAC3G9.02	6	56	5	100	695	300	0.06	9.74394535595444	0.0805755395683453	13.0853942430084	0.0416203524587688	0.258493007170715	0.744642857142857	0.289261449588443	1.79652639983647	7	99	1
SPAC3G9.03	533	366	309	100	456	300	5.33	865.587145787286	0.802631578947368	130.34663743711	1.27208579708193	1.66725086311318	6.64065573770492	5.80071123469358	7.6026639357961	281	352	4.09961928523419e-53
SPAC3G9.04	70	161	84	100	632	300	0.7	113.679362486135	0.254746835443038	41.3706540693213	0.325161116509316	0.5806848619427	2.74782608695652	2.05501825633888	3.66992832747787	34	136	0.000175340320237411
SPAC3G9.05	19	651	344	100	2529	300	0.19	30.8558269605224	0.257413997627521	41.8037987790058	0.0179601902061399	0.0468594400539981	0.738110599078341	0.454213210313278	1.18507523896561	24	95	1
SPAC3G9.06	110	542	69	100	1633	300	1.1	178.638998192498	0.331904470300061	53.9009837000133	0.164434915184774	0.250301433266343	3.31420664206642	2.68522216496735	4.08742240523938	52	158	4.12631525344188e-12
SPAC3G9.07c	28	420	29	100	1670	300	0.28	45.4717449944541	0.251497005988024	40.8428847255575	0.0445704721706336	0.0990631539011591	1.11333333333333	0.744326885249581	1.65435467014936	25	103	1
SPAC3G9.08	23	172	44	100	1255	300	0.23	37.3517905311587	0.137051792828685	22.2570863376383	0.0843532256168372	0.210192299823732	1.6781976744186	1.05863298149131	2.63791336278784	14	109	1
SPAC3G9.09c	121	515	229	100	1072	300	1.21	196.502898011748	0.480410447761194	78.0182191902447	0.19176492401927	0.287679931816256	2.51867961165049	2.05571998548658	3.08392886907027	71	150	1.06508419155279e-06
SPAC3G9.10c	2	82	41	100	1111	300	0.02	3.24798178531815	0.0738073807380738	11.9862514129653	0.00415187490199961	0.100574264254526	0.270975609756098	0.0461273301612157	1.11738007586778	7	95	1
SPAC3G9.11c	1	94	21	100	2235	300	0.01	1.62399089265907	0.0420581655480984	6.83020778120595	0.000550022635457497	0.0701615416299683	0.237765957446809	0.0122930059024751	1.56811045542979	4	97	1
SPAC3G9.12	23	590	59	100	5106	300	0.23	37.3517905311587	0.115550332941637	18.7652688340943	0.0250871150539011	0.0600336396055749	1.99047457627119	1.28094809465219	3.06531763826065	12	111	1
SPAC3G9.13c	0	551	9	100	6574	300	0	0	0.0838150289017341	13.6114843604373	0.000165021721081706	0.00870624188512811	0	0.0108485279439113	0.572348341528322	7	93	1
SPAC3G9.14	49	3034	209	100	3277	300	0.49	79.5755537402946	0.92584681110772	150.356678923638	0.0120466329727513	0.0215889497486278	0.529245220830587	0.394768162517059	0.707469883262534	71	78	1
SPAC3G9.15c	42	202	116	100	532	300	0.42	68.2076174916811	0.379699248120301	61.6628120896866	0.146976469233142	0.293188034027783	1.10613861386139	0.781914816320316	1.55976034102781	39	103	1
SPAC3G9.16c	38	165	131	100	406	300	0.38	61.7116539210448	0.4064039408867	65.9996298740757	0.159251298342434	0.331831300361758	0.935030303030303	0.646560271270283	1.34723507946874	39	99	1
SPAC3G9.17	4	76	47	100	335	300	0.04	6.4959635706363	0.226865671641791	36.8427784603253	0.0164028074013098	0.149328469928046	0.176315789473684	0.0549494047943878	0.500250374258953	19	85	1
SPAC3H1.01c	23	347	71	100	2370	300	0.23	37.3517905311587	0.146413502109705	23.777419398848	0.0424067396190174	0.102687209461803	1.57089337175792	1.00503972897071	2.43368686424474	15	108	1
SPAC3H1.02c	12	962	75	100	3245	300	0.12	19.4878907119089	0.296456086286595	48.1441984202782	0.00673323803724215	0.0225547946236607	0.404781704781705	0.218493574308508	0.731903085537791	25	87	1
SPAC3H1.03	0	103	32	100	743	300	0	0	0.138627187079408	22.5129289291904	0.000884339071062789	0.046909299210728	0	0.00657063929799652	0.348536093135709	12	88	1
SPAC3H1.04c	32	569	166	100	1985	300	0.32	51.9677085650904	0.286649874055416	46.5516784847866	0.0387115351854253	0.0812613129560028	1.11634446397188	0.768423973430692	1.61303706217666	29	103	1
SPAC3H1.05	0	704	139	100	2058	300	0	0	0.342079689018465	55.5534299529635	0.000129146301057873	0.0068116830015143	0	0.00265783087577103	0.140184436171164	25	75	1
SPAC3H1.06c	0	639	40	100	3713	300	0	0	0.172098033934824	27.9485639754686	0.000142287818847954	0.00750555989481744	0	0.00528314671382455	0.278681438894572	14	86	1
SPAC3H1.07	62	1443	348	100	990	300	0.62	100.687435344863	1.45757575757576	236.708975566368	0.0330314434495594	0.0557762950033681	0.425363825363825	0.327011290150638	0.552185320533345	96	66	1
SPAC3H1.08c	9	131	67	100	836	300	0.09	14.6159180339317	0.156698564593301	25.4477041792271	0.0327325134506111	0.139066247342074	0.574351145038168	0.273643812447109	1.16259382777973	14	95	1
SPAC3H1.09c	103	1743	79	100	2366	300	1.03	167.271061943885	0.736686390532544	119.637198897074	0.0481872915125269	0.0724010137409232	1.39815261044177	1.14011131718639	1.71300798511024	86	117	1
SPAC3H1.10	1	427	47	100	2111	300	0.01	1.62399089265907	0.202273803884415	32.8490815331797	0.000121989901719719	0.01526215825741	0.0494379391100703	0.00257520682530327	0.322184160813926	16	85	1
SPAC3H1.11	176	4100	622	100	3878	300	1.76	285.822397107997	1.05724600309438	171.695788032548	0.0368034799046483	0.0500480988249223	1.66470243902439	1.42723895070226	1.94086527243049	141	135	0.198323769816257
SPAC3H1.12c	8	1127	31	100	4087	300	0.08	12.9919271412726	0.275752385612919	44.7819362864394	0.00329182066155624	0.0146370526294932	0.290115350488021	0.134536710437804	0.598216340967388	23	85	1
SPAC3H1.13	4	87	24	100	1171	300	0.04	6.4959635706363	0.0742954739538856	12.06551730669	0.0143780952509757	0.129938094864998	0.538390804597701	0.168367495388925	1.52157509086912	7	97	1
SPAC3H1.14	10	71	48	100	856	300	0.1	16.2399089265907	0.0829439252336449	13.4700179180834	0.0683622356899096	0.281746057165197	1.2056338028169	0.585180737505626	2.41174624933408	8	102	1
SPAC3H5.04	19	597	13	100	1865	300	0.19	30.8558269605224	0.320107238605898	51.9851240170224	0.0195723791863907	0.0511311066859817	0.593551088777219	0.365024871826186	0.953595139693559	28	91	1
SPAC3H5.05c	147	276	153	96	332	300	1.53125	248.673605438421	0.831325301204819	135.006471799369	0.433814295889569	0.65368957484449	1.8419384057971	1.50027443995143	2.2606764463372	110	133	0.300755033056401
SPAC3H5.06c	10	834	241	100	5087	222	0.1	16.2399089265907	0.163947316689601	26.6248949179805	0.0060686324600066	0.0229456610452088	0.609952038369305	0.308711333240536	1.16724577736977	15	95	1
